FMS2.pet,fOK0320,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,30,105,13,45148
FMS2.pet,fOK0350,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,15,51,11,45080
FMS2.pet,fOK0033,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,134,286,30,45404
FMS2.pet,fOK2565,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,13,55,11,45436
FMS2.pet,fOK2861,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,19,85,13,44900
FMS2.pet,fOK2025,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,27,136,17,45080
FMS2.pet,fOK0761,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,11,45,10,45080
FMS2.pet,fOK2182,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,10,44,10,45460
FMS2.pet,fOK2039,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,27,117,17,45404
FMS2.pet,fOK1341,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,14,59,12,45404
FMS10.pet,fOK0320,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,324,1137,66,45492
FMS10.pet,fOK0350,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,107,414,51,45404
FMS10.pet,fOK0033,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,1751,4704,141,45080
FMS10.pet,fOK2565,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,85,483,55,45572
FMS10.pet,fOK2861,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,203,1060,61,45404
FMS10.pet,fOK2025,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,215,1212,85,45404
FMS10.pet,fOK0761,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,51,253,46,45404
FMS10.pet,fOK2182,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,46,237,46,45080
FMS10.pet,fOK2039,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,295,1568,85,45524
FMS10.pet,fOK1341,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,90,485,60,45080
FMS20.pet,fOK0320,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.09,1672,5499,126,45404
FMS20.pet,fOK0350,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,381,1221,106,45080
FMS20.pet,fOK0033,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.15,8867,23587,371,45404
