Kanban5.pet,fOK541016,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,61,449,61,45460
Kanban5.pet,fOK546289,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,267,1401,48,45080
Kanban5.pet,fOK540199,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,60,428,60,45080
Kanban5.pet,fOK543180,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,154,743,49,45080
Kanban5.pet,fOK547802,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.05,285,1629,48,45080
Kanban5.pet,fOK547894,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,351,2061,45,45080
Kanban5.pet,fOK543026,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.05,192,1091,69,45080
Kanban5.pet,fOK543863,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,179,1158,39,45080
Kanban5.pet,fOK548296,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,57,428,57,45080
Kanban5.pet,fOK546741,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.05,54,418,54,45080
Kanban10.pet,fOK541016,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,210,1515,136,45080
Kanban10.pet,fOK546289,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,784,4964,96,45080
Kanban10.pet,fOK540199,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.05,132,937,132,45080
Kanban10.pet,fOK543180,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.05,536,2654,110,45080
Kanban10.pet,fOK547802,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,560,3606,122,45080
Kanban10.pet,fOK547894,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,450,3686,90,45080
Kanban10.pet,fOK543026,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,414,2606,126,45080
Kanban10.pet,fOK543863,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,290,2135,86,45080
Kanban10.pet,fOK548296,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,90,743,90,45080
Kanban10.pet,fOK546741,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.05,96,836,96,45080
Kanban20.pet,fOK541016,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,472,3605,310,45080
Kanban20.pet,fOK546289,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,2006,13558,192,45080
Kanban20.pet,fOK540199,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,287,2145,284,45080
Kanban20.pet,fOK543180,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,1072,5416,220,45080
Kanban20.pet,fOK547802,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,1362,8839,276,45080
Kanban20.pet,fOK547894,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,912,7704,180,45080
Kanban20.pet,fOK543026,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,828,5288,252,45136
Kanban20.pet,fOK543863,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,590,4408,172,45080
Kanban20.pet,fOK548296,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,180,1525,180,45080
Kanban20.pet,fOK546741,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,192,1714,192,45080
Kanban50.pet,fOK541016,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,790,6770,790,45080
Kanban50.pet,fOK546289,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.27,13870,85287,480,45080
Kanban50.pet,fOK540199,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,780,6580,780,45080
Kanban50.pet,fOK543180,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.07,1600,8818,490,45080
Kanban50.pet,fOK547802,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.31,17464,106279,498,73320
Kanban50.pet,fOK547894,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.41,18040,131063,540,112408
Kanban50.pet,fOK543026,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.12,2939,21394,1560,45080
Kanban50.pet,fOK543863,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.1,2933,21619,390,45080
Kanban50.pet,fOK548296,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.06,740,6156,740,45080
Kanban50.pet,fOK546741,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.08,910,8002,910,45080
Kanban100.pet,fOK541016,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.1,1980,17770,1980,45080
Kanban100.pet,fOK546289,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.99,52150,319537,960,120516
Kanban100.pet,fOK540199,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.1,1960,17390,1960,45080
Kanban100.pet,fOK543180,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.1,3200,17658,980,45080
Kanban100.pet,fOK547802,BestFS-Delta (Sum Extreme) DFS,Satisfied,1.36,80744,479694,998,120132
Kanban100.pet,fOK547894,BestFS-Delta (Sum Extreme) DFS,Satisfied,1.59,67890,490128,1280,119720
Kanban100.pet,fOK543026,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.18,7779,60624,5020,45080
Kanban100.pet,fOK543863,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.18,7998,58254,780,45080
Kanban100.pet,fOK548296,BestFS-Delta (Sum Extreme) DFS,Satisfied,0.1,1880,15546,1880,45080
