MAPK320.pet,fOK195881,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.25,6270,53290,1128,45080
MAPK320.pet,fOK191385,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,7.15,168200,1656919,1520,329920
MAPK320.pet,fOK198144,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1068604
MAPK640.pet,fOK192210,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.51,9770,112887,3368,123624
MAPK640.pet,fOK195246,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1072944
MAPK640.pet,fOK193646,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1083684
MAPK640.pet,fOK191292,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.38,7832,81380,3040,122736
MAPK640.pet,fOK193040,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,8.83,201349,2049874,3680,331288
MAPK640.pet,fOK195609,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.45,11668,98409,2720,123592
MAPK640.pet,fOK191935,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.95,22468,223307,3600,128748
MAPK640.pet,fOK195881,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.28,6246,60719,2248,45080
MAPK640.pet,fOK191385,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,10.44,220708,2227734,3040,412392
MAPK640.pet,fOK198144,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.38,6788,83579,3360,122736
MAPK1280.pet,fOK192210,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,14.49,250651,3353981,6728,535920
MAPK1280.pet,fOK195246,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1074700
MAPK1280.pet,fOK193646,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.43,9180,88341,5924,122572
MAPK1280.pet,fOK191292,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,1.33,29740,300937,6080,129244
MAPK1280.pet,fOK193040,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1087104
MAPK1280.pet,fOK195609,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.98,27495,224342,5440,128688
MAPK1280.pet,fOK191935,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,1.51,41064,340832,7200,128816
MAPK1280.pet,fOK195881,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,0.92,24990,213130,4488,122548
MAPK1280.pet,fOK191385,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1084744
MAPK1280.pet,fOK198144,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1076100
MAPK2560.pet,fOK192210,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,1.87,39050,451527,13448,135684
MAPK2560.pet,fOK195246,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1075620
MAPK2560.pet,fOK193646,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1087140
MAPK2560.pet,fOK191292,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,1.43,31352,326060,12160,128344
MAPK2560.pet,fOK193040,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1086684
MAPK2560.pet,fOK195609,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,1.71,46708,394209,10880,129008
MAPK2560.pet,fOK191935,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,3.85,90148,896747,14400,194236
MAPK2560.pet,fOK195881,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,1.01,24966,242879,8968,128256
MAPK2560.pet,fOK191385,BestFS-TokenCost (Sum Extreme) BFS,OutOfMemory,-,-,-,-,1085436
MAPK2560.pet,fOK198144,BestFS-TokenCost (Sum Extreme) BFS,Satisfied,1.45,27188,335099,13440,129316
