Kanban5.pet,fOK541016,Random DFS with Hash,Satisfied,2.11,117169,653988,110867,168384
Kanban5.pet,fOK546289,Random DFS with Hash,Satisfied,5.69,267757,1265510,236722,231072
Kanban5.pet,fOK540199,Random DFS with Hash,Satisfied,29.41,1209276,2511567,340714,384652
Kanban5.pet,fOK543180,Random DFS with Hash,Satisfied,6.2,287680,1342498,254375,231192
Kanban5.pet,fOK547802,Random DFS with Hash,Satisfied,0.43,28293,183594,27780,114536
Kanban5.pet,fOK547894,Random DFS with Hash,Satisfied,0.1,4587,32308,4573,45048
Kanban5.pet,fOK543026,Random DFS with Hash,Satisfied,2.7,147007,789873,138071,168380
Kanban5.pet,fOK543863,Random DFS with Hash,Satisfied,0.28,18031,119353,17799,45048
Kanban5.pet,fOK548296,Random DFS with Hash,Satisfied,0.17,9333,64368,9255,45048
Kanban5.pet,fOK546741,Random DFS with Hash,Satisfied,4.53,214712,1080844,196334,228632
------------------------------------------------------------------
Kanban5.pet,fOK541016,Random DFS with Hash,Satisfied,2.59,140947,767665,132319,169408
Kanban5.pet,fOK546289,Random DFS with Hash,Satisfied,4.64,221013,1100533,200928,229652
Kanban5.pet,fOK540199,Random DFS with Hash,Satisfied,2.61,141595,771092,133562,168384
Kanban5.pet,fOK543180,Random DFS with Hash,Satisfied,5.29,251524,1207210,224959,228632
Kanban5.pet,fOK547802,Random DFS with Hash,Satisfied,7.52,343780,1514108,294348,236252
Kanban5.pet,fOK547894,Random DFS with Hash,Satisfied,24.48,1033234,2495547,406269,346612
Kanban5.pet,fOK543026,Random DFS with Hash,Satisfied,3.68,193547,993108,178571,175248
Kanban5.pet,fOK543863,Random DFS with Hash,Satisfied,0.08,2330,15966,2321,45048
Kanban5.pet,fOK548296,Random DFS with Hash,Satisfied,0.12,5106,34745,5059,45048
Kanban5.pet,fOK546741,Random DFS with Hash,Satisfied,1.93,106203,602569,100642,168252
------------------------------------------------------------------
Kanban5.pet,fOK541016,Random DFS with Hash,Satisfied,3.55,185964,964294,172157,175380
Kanban5.pet,fOK546289,Random DFS with Hash,Satisfied,2.85,154382,822979,144286,168120
Kanban5.pet,fOK540199,Random DFS with Hash,Satisfied,3.17,169403,894692,157868,176524
Kanban5.pet,fOK543180,Random DFS with Hash,Satisfied,5.35,253784,1216087,226399,228632
Kanban5.pet,fOK547802,Random DFS with Hash,Satisfied,1.71,92638,540432,88950,121420
Kanban5.pet,fOK547894,Random DFS with Hash,Satisfied,3.81,197915,1006963,181425,175380
Kanban5.pet,fOK543026,Random DFS with Hash,Satisfied,6.46,300514,1375626,262817,230940
Kanban5.pet,fOK543863,Random DFS with Hash,Satisfied,1.64,90015,521311,86137,121420
Kanban5.pet,fOK548296,Random DFS with Hash,Satisfied,5.48,256579,1238068,230435,229644
Kanban5.pet,fOK546741,Random DFS with Hash,Satisfied,1.04,65045,392089,62718,122432
------------------------------------------------------------------
Kanban5.pet,fOK541016,Random DFS with Hash,Satisfied,6.72,310217,1409817,270739,230048
Kanban5.pet,fOK546289,Random DFS with Hash,Satisfied,10.66,475450,1866346,375072,281620
Kanban5.pet,fOK540199,Random DFS with Hash,Satisfied,0.36,22713,145582,22196,113524
Kanban5.pet,fOK543180,Random DFS with Hash,Satisfied,5.34,252229,1212362,225849,228632
Kanban5.pet,fOK547802,Random DFS with Hash,Satisfied,3.51,187517,964261,172438,176532
Kanban5.pet,fOK547894,Random DFS with Hash,Satisfied,1.41,84682,504396,81687,122576
Kanban5.pet,fOK543026,Random DFS with Hash,Satisfied,4.58,219720,1096168,199835,228628
Kanban5.pet,fOK543863,Random DFS with Hash,Satisfied,7.44,339705,1507003,291957,236252
Kanban5.pet,fOK548296,Random DFS with Hash,Satisfied,0.11,4924,35792,4891,45048
Kanban5.pet,fOK546741,Random DFS with Hash,Satisfied,1.35,84797,493360,80968,121420
------------------------------------------------------------------
Kanban5.pet,fOK541016,Random DFS with Hash,Satisfied,7.64,347252,1534206,299019,276460
Kanban5.pet,fOK546289,Random DFS with Hash,Satisfied,2.63,144155,775237,134682,169264
Kanban5.pet,fOK540199,Random DFS with Hash,Satisfied,0.91,57673,348502,55720,114548
Kanban5.pet,fOK543180,Random DFS with Hash,Satisfied,3.45,183855,950768,169565,175512
Kanban5.pet,fOK547802,Random DFS with Hash,Satisfied,3.67,194420,989820,177870,175380
Kanban5.pet,fOK547894,Random DFS with Hash,Satisfied,5.17,245944,1185358,219885,228632
Kanban5.pet,fOK543026,Random DFS with Hash,Satisfied,4.93,236383,1155404,213871,228628
Kanban5.pet,fOK543863,Random DFS with Hash,Satisfied,3.43,181030,943470,167181,176536
Kanban5.pet,fOK548296,Random DFS with Hash,Satisfied,0.28,18127,119671,17793,45048
Kanban5.pet,fOK546741,Random DFS with Hash,Satisfied,9.76,437287,1775236,353788,281884
------------------------------------------------------------------
Kanban5.pet,fOK541016,Random DFS with Hash,Satisfied,1.23,77865,457495,74387,121420
Kanban5.pet,fOK546289,Random DFS with Hash,Satisfied,0.5,33179,213630,32600,114548
Kanban5.pet,fOK540199,Random DFS with Hash,Satisfied,2.34,129599,716254,122530,169396
Kanban5.pet,fOK543180,Random DFS with Hash,Satisfied,3.21,171015,899063,158989,175376
Kanban5.pet,fOK547802,Random DFS with Hash,Satisfied,3.77,196314,1000509,180264,175380
Kanban5.pet,fOK547894,Random DFS with Hash,Satisfied,0.52,35271,223817,34415,114544
Kanban5.pet,fOK543026,Random DFS with Hash,Satisfied,3.12,167966,883491,156195,175380
Kanban5.pet,fOK543863,Random DFS with Hash,Satisfied,3.42,180745,942048,167131,176392
Kanban5.pet,fOK548296,Random DFS with Hash,Satisfied,0.14,8612,58691,8507,45048
Kanban5.pet,fOK546741,Random DFS with Hash,Satisfied,5.46,260287,1234166,230544,229656
------------------------------------------------------------------
Kanban5.pet,fOK541016,Random DFS with Hash,Satisfied,7.67,350595,1533983,298225,236248
Kanban5.pet,fOK546289,Random DFS with Hash,Satisfied,0.46,31119,198218,30440,114544
Kanban5.pet,fOK540199,Random DFS with Hash,Satisfied,2.94,158453,845917,148210,175380
Kanban5.pet,fOK543180,Random DFS with Hash,Satisfied,3.1,164977,875584,154047,175380
Kanban5.pet,fOK547802,Random DFS with Hash,Satisfied,0.57,37537,240726,36794,113524
